tract_geoid,tract_name,county_geoid,county_name,county_full_name,school_total,school_age,acs_pov_score
37001021500,"Census Tract 215, Alamance County, North Carolina",37001,Alamance,Alamance County,874,0.18,0.017816680290411512
37169070200,"Census Tract 702, Stokes County, North Carolina",37169,Stokes,Stokes County,426,0.13,-0.8709927114699085
37155960503,"Census Tract 9605.03, Robeson County, North Carolina",37155,Robeson,Robeson County,305,0.18,0.017816680290411512
37065020300,"Census Tract 203, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,885,0.19,0.19557855864247572
37067001700,"Census Tract 17, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,1231,0.23,0.9066260720507321
37071031101,"Census Tract 311.01, Gaston County, North Carolina",37071,Gaston,Gaston County,455,0.17,-0.1599451980616522
37071032000,"Census Tract 320, Gaston County, North Carolina",37071,Gaston,Gaston County,362,0.14,-0.6932308331178443
37101040500,"Census Tract 405, Johnston County, North Carolina",37101,Johnston,Johnston County,1270,0.2,0.37334043699453995
37041930200,"Census Tract 9302, Chowan County, North Carolina",37041,Chowan,Chowan County,1196,0.19,0.19557855864247572
37071032402,"Census Tract 324.02, Gaston County, North Carolina",37071,Gaston,Gaston County,1116,0.22,0.7288641936986678
37071033306,"Census Tract 333.06, Gaston County, North Carolina",37071,Gaston,Gaston County,262,0.17,-0.1599451980616522
37081010500,"Census Tract 105, Guilford County, North Carolina",37081,Guilford,Guilford County,304,0.13,-0.8709927114699085
37081011200,"Census Tract 112, Guilford County, North Carolina",37081,Guilford,Guilford County,1094,0.19,0.19557855864247572
37051003800,"Census Tract 38, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,497,0.17,-0.1599451980616522
37055970400,"Census Tract 9704, Dare County, North Carolina",37055,Dare,Dare County,324,0.12,-1.0487545898219728
37057060900,"Census Tract 609, Davidson County, North Carolina",37057,Davidson,Davidson County,1192,0.24,1.0843879504027958
37119003600,"Census Tract 36, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,753,0.19,0.19557855864247572
37119004700,"Census Tract 47, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,185,0.11,-1.2265164681740368
37119006204,"Census Tract 62.04, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1329,0.18,0.017816680290411512
37119006215,"Census Tract 62.15, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,919,0.2,0.37334043699453995
37163970302,"Census Tract 9703.02, Sampson County, North Carolina",37163,Sampson,Sampson County,1157,0.21,0.5511023153466037
37061090502,"Census Tract 905.02, Duplin County, North Carolina",37061,Duplin,Duplin County,931,0.21,0.5511023153466037
37155961801,"Census Tract 9618.01, Robeson County, North Carolina",37155,Robeson,Robeson County,1390,0.25,1.26214982875486
37133000500,"Census Tract 5, Onslow County, North Carolina",37133,Onslow,Onslow County,0,0,-3.181897130046741
37193960200,"Census Tract 9602, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,657,0.18,0.017816680290411512
37047930200,"Census Tract 9302, Columbus County, North Carolina",37047,Columbus,Columbus County,394,0.18,0.017816680290411512
37059080300,"Census Tract 803, Davie County, North Carolina",37059,Davie,Davie County,1639,0.18,0.017816680290411512
37135010706,"Census Tract 107.06, Orange County, North Carolina",37135,Orange,Orange County,847,0.27,1.6176735854589883
37141920102,"Census Tract 9201.02, Pender County, North Carolina",37141,Pender,Pender County,127,0.1,-1.4042783465261006
37047930900,"Census Tract 9309, Columbus County, North Carolina",37047,Columbus,Columbus County,851,0.19,0.19557855864247572
37071031701,"Census Tract 317.01, Gaston County, North Carolina",37071,Gaston,Gaston County,381,0.12,-1.0487545898219728
37119005917,"Census Tract 59.17, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,924,0.15,-0.5154689547657806
37119006211,"Census Tract 62.11, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1556,0.27,1.6176735854589883
37183053415,"Census Tract 534.15, Wake County, North Carolina",37183,Wake,Wake County,898,0.28,1.7954354638110526
37183053513,"Census Tract 535.13, Wake County, North Carolina",37183,Wake,Wake County,780,0.18,0.017816680290411512
37155960401,"Census Tract 9604.01, Robeson County, North Carolina",37155,Robeson,Robeson County,1431,0.2,0.37334043699453995
37077970500,"Census Tract 9705, Granville County, North Carolina",37077,Granville,Granville County,1036,0.24,1.0843879504027958
37147001700,"Census Tract 17, Pitt County, North Carolina",37147,Pitt,Pitt County,889,0.21,0.5511023153466037
37003040300,"Census Tract 403, Alexander County, North Carolina",37003,Alexander,Alexander County,590,0.2,0.37334043699453995
37013930501,"Census Tract 9305.01, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,531,0.14,-0.6932308331178443
37035011101,"Census Tract 111.01, Catawba County, North Carolina",37035,Catawba,Catawba County,613,0.17,-0.1599451980616522
37159051301,"Census Tract 513.01, Rowan County, North Carolina",37159,Rowan,Rowan County,342,0.18,0.017816680290411512
37149920301,"Census Tract 9203.01, Polk County, North Carolina",37149,Polk,Polk County,78,0.07,-1.9375639815822927
37027031100,"Census Tract 311, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,679,0.17,-0.1599451980616522
37031970303,"Census Tract 9703.03, Carteret County, North Carolina",37031,Carteret,Carteret County,52,0.05,-2.293087738286421
37031970903,"Census Tract 9709.03, Carteret County, North Carolina",37031,Carteret,Carteret County,135,0.11,-1.2265164681740368
37035010201,"Census Tract 102.01, Catawba County, North Carolina",37035,Catawba,Catawba County,951,0.2,0.37334043699453995
37159051802,"Census Tract 518.02, Rowan County, North Carolina",37159,Rowan,Rowan County,700,0.16,-0.3377070764137164
37001021207,"Census Tract 212.07, Alamance County, North Carolina",37001,Alamance,Alamance County,720,0.21,0.5511023153466037
37031970602,"Census Tract 9706.02, Carteret County, North Carolina",37031,Carteret,Carteret County,112,0.11,-1.2265164681740368
37003040400,"Census Tract 404, Alexander County, North Carolina",37003,Alexander,Alexander County,1055,0.17,-0.1599451980616522
37045950900,"Census Tract 9509, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,640,0.25,1.26214982875486
37049961001,"Census Tract 9610.01, Craven County, North Carolina",37049,Craven,Craven County,1901,0.18,0.017816680290411512
37179021015,"Census Tract 210.15, Union County, North Carolina",37179,Union,Union County,745,0.17,-0.1599451980616522
37097060200,"Census Tract 602, Iredell County, North Carolina",37097,Iredell,Iredell County,587,0.28,1.7954354638110526
37097060702,"Census Tract 607.02, Iredell County, North Carolina",37097,Iredell,Iredell County,883,0.2,0.37334043699453995
37121950200,"Census Tract 9502, Mitchell County, North Carolina",37121,Mitchell,Mitchell County,590,0.16,-0.3377070764137164
37125950702,"Census Tract 9507.02, Moore County, North Carolina",37125,Moore,Moore County,281,0.11,-1.2265164681740368
37179021013,"Census Tract 210.13, Union County, North Carolina",37179,Union,Union County,1506,0.28,1.7954354638110526
37181960800,"Census Tract 9608, Vance County, North Carolina",37181,Vance,Vance County,502,0.25,1.26214982875486
37183053601,"Census Tract 536.01, Wake County, North Carolina",37183,Wake,Wake County,3064,0.26,1.4399117071069243
37183053609,"Census Tract 536.09, Wake County, North Carolina",37183,Wake,Wake County,52,0.07,-1.9375639815822927
37021003104,"Census Tract 31.04, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,921,0.14,-0.6932308331178443
37023020202,"Census Tract 202.02, Burke County, North Carolina",37023,Burke,Burke County,843,0.21,0.5511023153466037
37001020400,"Census Tract 204, Alamance County, North Carolina",37001,Alamance,Alamance County,1469,0.22,0.7288641936986678
37001020801,"Census Tract 208.01, Alamance County, North Carolina",37001,Alamance,Alamance County,210,0.14,-0.6932308331178443
37025041301,"Census Tract 413.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,1438,0.24,1.0843879504027958
37051002402,"Census Tract 24.02, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,540,0.17,-0.1599451980616522
37031970802,"Census Tract 9708.02, Carteret County, North Carolina",37031,Carteret,Carteret County,493,0.24,1.0843879504027958
37031971101,"Census Tract 9711.01, Carteret County, North Carolina",37031,Carteret,Carteret County,96,0.08,-1.759802103230229
37057061703,"Census Tract 617.03, Davidson County, North Carolina",37057,Davidson,Davidson County,923,0.21,0.5511023153466037
37097061102,"Census Tract 611.02, Iredell County, North Carolina",37097,Iredell,Iredell County,665,0.21,0.5511023153466037
37171930301,"Census Tract 9303.01, Surry County, North Carolina",37171,Surry,Surry County,332,0.16,-0.3377070764137164
37179020202,"Census Tract 202.02, Union County, North Carolina",37179,Union,Union County,1473,0.21,0.5511023153466037
37181960400,"Census Tract 9604, Vance County, North Carolina",37181,Vance,Vance County,640,0.16,-0.3377070764137164
37005950100,"Census Tract 9501, Alleghany County, North Carolina",37005,Alleghany,Alleghany County,530,0.14,-0.6932308331178443
37057061902,"Census Tract 619.02, Davidson County, North Carolina",37057,Davidson,Davidson County,758,0.15,-0.5154689547657806
37107011001,"Census Tract 110.01, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,926,0.2,0.37334043699453995
37127010900,"Census Tract 109, Nash County, North Carolina",37127,Nash,Nash County,657,0.13,-0.8709927114699085
37063001001,"Census Tract 10.01, Durham County, North Carolina",37063,Durham,Durham County,827,0.21,0.5511023153466037
37067003403,"Census Tract 34.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,809,0.27,1.6176735854589883
37119000100,"Census Tract 1, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,67,0.01,-3.004135251694677
37119001607,"Census Tract 16.07, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,700,0.23,0.9066260720507321
37119001914,"Census Tract 19.14, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,545,0.17,-0.1599451980616522
37033930500,"Census Tract 9305, Caswell County, North Carolina",37033,Caswell,Caswell County,521,0.16,-0.3377070764137164
37035010502,"Census Tract 105.02, Catawba County, North Carolina",37035,Catawba,Catawba County,752,0.22,0.7288641936986678
37119006009,"Census Tract 60.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,795,0.24,1.0843879504027958
37121950300,"Census Tract 9503, Mitchell County, North Carolina",37121,Mitchell,Mitchell County,629,0.15,-0.5154689547657806
37151031304,"Census Tract 313.04, Randolph County, North Carolina",37151,Randolph,Randolph County,1153,0.24,1.0843879504027958
37155961301,"Census Tract 9613.01, Robeson County, North Carolina",37155,Robeson,Robeson County,826,0.18,0.017816680290411512
37157040200,"Census Tract 402, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,1008,0.26,1.4399117071069243
37183054211,"Census Tract 542.11, Wake County, North Carolina",37183,Wake,Wake County,3963,0.31,2.3287210988672444
37193960600,"Census Tract 9606, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,340,0.16,-0.3377070764137164
37087920300,"Census Tract 9203, Haywood County, North Carolina",37087,Haywood,Haywood County,737,0.22,0.7288641936986678
37097060400,"Census Tract 604, Iredell County, North Carolina",37097,Iredell,Iredell County,644,0.17,-0.1599451980616522
37051003205,"Census Tract 32.05, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,1125,0.22,0.7288641936986678
37051003313,"Census Tract 33.13, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2043,0.27,1.6176735854589883
37053110401,"Census Tract 1104.01, Currituck County, North Carolina",37053,Currituck,Currituck County,677,0.19,0.19557855864247572
37055990200,"Census Tract 9902, Dare County, North Carolina",37055,Dare,Dare County,0,0,-3.181897130046741
37019020507,"Census Tract 205.07, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,554,0.07,-1.9375639815822927
37021001400,"Census Tract 14, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,502,0.08,-1.759802103230229
37021002203,"Census Tract 22.03, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,866,0.2,0.37334043699453995
37057060400,"Census Tract 604, Davidson County, North Carolina",37057,Davidson,Davidson County,629,0.12,-1.0487545898219728
37063002200,"Census Tract 22, Durham County, North Carolina",37063,Durham,Durham County,69,0.03,-2.6486114949905493
37183054208,"Census Tract 542.08, Wake County, North Carolina",37183,Wake,Wake County,1626,0.22,0.7288641936986678
37195001700,"Census Tract 17, Wilson County, North Carolina",37195,Wilson,Wilson County,731,0.2,0.37334043699453995
37077970102,"Census Tract 9701.02, Granville County, North Carolina",37077,Granville,Granville County,482,0.14,-0.6932308331178443
37077970703,"Census Tract 9707.03, Granville County, North Carolina",37077,Granville,Granville County,904,0.21,0.5511023153466037
37019020104,"Census Tract 201.04, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,1252,0.21,0.5511023153466037
37019020308,"Census Tract 203.08, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,111,0.07,-1.9375639815822927
37071033307,"Census Tract 333.07, Gaston County, North Carolina",37071,Gaston,Gaston County,302,0.15,-0.5154689547657806
37081017100,"Census Tract 171, Guilford County, North Carolina",37081,Guilford,Guilford County,1017,0.15,-0.5154689547657806
37085071002,"Census Tract 710.02, Harnett County, North Carolina",37085,Harnett,Harnett County,725,0.22,0.7288641936986678
37035011401,"Census Tract 114.01, Catawba County, North Carolina",37035,Catawba,Catawba County,653,0.19,0.19557855864247572
37037020103,"Census Tract 201.03, Chatham County, North Carolina",37037,Chatham,Chatham County,810,0.18,0.017816680290411512
37199960300,"Census Tract 9603, Yancey County, North Carolina",37199,Yancey,Yancey County,460,0.15,-0.5154689547657806
37067002808,"Census Tract 28.08, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,633,0.17,-0.1599451980616522
37067003105,"Census Tract 31.05, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,776,0.22,0.7288641936986678
37067002603,"Census Tract 26.03, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,633,0.12,-1.0487545898219728
37063002015,"Census Tract 20.15, Durham County, North Carolina",37063,Durham,Durham County,1418,0.24,1.0843879504027958
37063002025,"Census Tract 20.25, Durham County, North Carolina",37063,Durham,Durham County,1434,0.21,0.5511023153466037
37067000100,"Census Tract 1, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,20,0.01,-3.004135251694677
37067000900,"Census Tract 9, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,225,0.07,-1.9375639815822927
37133000301,"Census Tract 3.01, Onslow County, North Carolina",37133,Onslow,Onslow County,1029,0.18,0.017816680290411512
37133001200,"Census Tract 12, Onslow County, North Carolina",37133,Onslow,Onslow County,1961,0.2,0.37334043699453995
