tract_geoid,tract_name,county_geoid,county_name,county_full_name,health_ins_total,health_ins_pct,acs_health_score
37065020800,"Census Tract 208, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,399,0.12,0.1342775422293864
37065021500,"Census Tract 215, Edgecombe County, North Carolina",37065,Edgecombe,Edgecombe County,407,0.12,0.1342775422293864
37183054500,"Census Tract 545, Wake County, North Carolina",37183,Wake,Wake County,1962,0.2,1.4544979462316403
37183980200,"Census Tract 9802, Wake County, North Carolina",37183,Wake,Wake County,0,0,-1.846053063773994
37183052903,"Census Tract 529.03, Wake County, North Carolina",37183,Wake,Wake County,186,0.07,-0.690860210272022
37183053003,"Census Tract 530.03, Wake County, North Carolina",37183,Wake,Wake County,337,0.06,-0.8558877607723039
37175960300,"Census Tract 9603, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,803,0.11,-0.03075000827089525
37027031000,"Census Tract 310, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,380,0.11,-0.03075000827089525
37171930400,"Census Tract 9304, Surry County, North Carolina",37171,Surry,Surry County,162,0.06,-0.8558877607723039
37171930600,"Census Tract 9306, Surry County, North Carolina",37171,Surry,Surry County,438,0.13,0.29930509272966827
37171930102,"Census Tract 9301.02, Surry County, North Carolina",37171,Surry,Surry County,616,0.13,0.29930509272966827
37175960402,"Census Tract 9604.02, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,330,0.08,-0.5258326597717404
37125950502,"Census Tract 9505.02, Moore County, North Carolina",37125,Moore,Moore County,813,0.11,-0.03075000827089525
37125950802,"Census Tract 9508.02, Moore County, North Carolina",37125,Moore,Moore County,256,0.07,-0.690860210272022
37185950102,"Census Tract 9501.02, Warren County, North Carolina",37185,Warren,Warren County,134,0.11,-0.03075000827089525
37029950101,"Census Tract 9501.01, Camden County, North Carolina",37029,Camden,Camden County,392,0.07,-0.690860210272022
37181960100,"Census Tract 9601, Vance County, North Carolina",37181,Vance,Vance County,339,0.08,-0.5258326597717404
37181960300,"Census Tract 9603, Vance County, North Carolina",37181,Vance,Vance County,423,0.08,-0.5258326597717404
37175960600,"Census Tract 9606, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,561,0.24,2.114608148232767
37183052707,"Census Tract 527.07, Wake County, North Carolina",37183,Wake,Wake County,1673,0.22,1.7845530472322035
37183052802,"Census Tract 528.02, Wake County, North Carolina",37183,Wake,Wake County,646,0.09,-0.36080510927145876
37183052806,"Census Tract 528.06, Wake County, North Carolina",37183,Wake,Wake County,1890,0.11,-0.03075000827089525
37163970800,"Census Tract 9708, Sampson County, North Carolina",37163,Sampson,Sampson County,1586,0.24,2.114608148232767
37167930300,"Census Tract 9303, Stanly County, North Carolina",37167,Stanly,Stanly County,544,0.14,0.4643326432299501
37013930700,"Census Tract 9307, Beaufort County, North Carolina",37013,Beaufort,Beaufort County,171,0.07,-0.690860210272022
37179021014,"Census Tract 210.14, Union County, North Carolina",37179,Union,Union County,254,0.09,-0.36080510927145876
37017950300,"Census Tract 9503, Bladen County, North Carolina",37017,Bladen,Bladen County,1129,0.17,0.9594152947307952
37171930902,"Census Tract 9309.02, Surry County, North Carolina",37171,Surry,Surry County,91,0.05,-1.0209153112725855
37189921000,"Census Tract 9210, Watauga County, North Carolina",37189,Watauga,Watauga County,43,0.07,-0.690860210272022
37191000102,"Census Tract 1.02, Wayne County, North Carolina",37191,Wayne,Wayne County,319,0.05,-1.0209153112725855
37191001301,"Census Tract 13.01, Wayne County, North Carolina",37191,Wayne,Wayne County,400,0.07,-0.690860210272022
37191001500,"Census Tract 15, Wayne County, North Carolina",37191,Wayne,Wayne County,335,0.15,0.6293601937302316
37193960700,"Census Tract 9607, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,438,0.13,0.29930509272966827
37089931902,"Census Tract 9319.02, Henderson County, North Carolina",37089,Henderson,Henderson County,226,0.07,-0.690860210272022
37191001101,"Census Tract 11.01, Wayne County, North Carolina",37191,Wayne,Wayne County,711,0.11,-0.03075000827089525
37057060303,"Census Tract 603.03, Davidson County, North Carolina",37057,Davidson,Davidson County,188,0.05,-1.0209153112725855
37057060601,"Census Tract 606.01, Davidson County, North Carolina",37057,Davidson,Davidson County,498,0.1,-0.1957775587711769
37167930102,"Census Tract 9301.02, Stanly County, North Carolina",37167,Stanly,Stanly County,393,0.1,-0.1957775587711769
37105030401,"Census Tract 304.01, Lee County, North Carolina",37105,Lee,Lee County,735,0.18,1.1244428452310766
37105030402,"Census Tract 304.02, Lee County, North Carolina",37105,Lee,Lee County,1317,0.18,1.1244428452310766
37183052406,"Census Tract 524.06, Wake County, North Carolina",37183,Wake,Wake County,1395,0.19,1.2894703957313585
37183052409,"Census Tract 524.09, Wake County, North Carolina",37183,Wake,Wake County,525,0.13,0.29930509272966827
37183052505,"Census Tract 525.05, Wake County, North Carolina",37183,Wake,Wake County,551,0.11,-0.03075000827089525
37183052507,"Census Tract 525.07, Wake County, North Carolina",37183,Wake,Wake County,354,0.11,-0.03075000827089525
37057061400,"Census Tract 614, Davidson County, North Carolina",37057,Davidson,Davidson County,748,0.28,2.7747183502338943
37073970300,"Census Tract 9703, Gates County, North Carolina",37073,Gates,Gates County,183,0.06,-0.8558877607723039
37183051102,"Census Tract 511.02, Wake County, North Carolina",37183,Wake,Wake County,84,0.02,-1.5159979627734306
37069060302,"Census Tract 603.02, Franklin County, North Carolina",37069,Franklin,Franklin County,282,0.12,0.1342775422293864
37119000400,"Census Tract 4, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,107,0.03,-1.350970412273149
37119000500,"Census Tract 5, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,207,0.04,-1.1859428617728671
37119000900,"Census Tract 9, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,436,0.23,1.9495805977324856
37119001000,"Census Tract 10, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,149,0.05,-1.0209153112725855
37097061203,"Census Tract 612.03, Iredell County, North Carolina",37097,Iredell,Iredell County,257,0.05,-1.0209153112725855
37097060902,"Census Tract 609.02, Iredell County, North Carolina",37097,Iredell,Iredell County,391,0.09,-0.36080510927145876
37135011500,"Census Tract 115, Orange County, North Carolina",37135,Orange,Orange County,119,0.06,-0.8558877607723039
37027030700,"Census Tract 307, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,918,0.14,0.4643326432299501
37027030800,"Census Tract 308, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,1002,0.12,0.1342775422293864
37105030502,"Census Tract 305.02, Lee County, North Carolina",37105,Lee,Lee County,470,0.23,1.9495805977324856
37197050200,"Census Tract 502, Yadkin County, North Carolina",37197,Yadkin,Yadkin County,409,0.09,-0.36080510927145876
37039930500,"Census Tract 9305, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,720,0.14,0.4643326432299501
37045950200,"Census Tract 9502, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,634,0.13,0.29930509272966827
37077970601,"Census Tract 9706.01, Granville County, North Carolina",37077,Granville,Granville County,627,0.12,0.1342775422293864
37097061002,"Census Tract 610.02, Iredell County, North Carolina",37097,Iredell,Iredell County,353,0.07,-0.690860210272022
37097061101,"Census Tract 611.01, Iredell County, North Carolina",37097,Iredell,Iredell County,371,0.12,0.1342775422293864
37195001500,"Census Tract 15, Wilson County, North Carolina",37195,Wilson,Wilson County,779,0.14,0.4643326432299501
37035011000,"Census Tract 110, Catawba County, North Carolina",37035,Catawba,Catawba County,374,0.18,1.1244428452310766
37039930602,"Census Tract 9306.02, Cherokee County, North Carolina",37039,Cherokee,Cherokee County,579,0.13,0.29930509272966827
37045950101,"Census Tract 9501.01, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,737,0.15,0.6293601937302316
37001021902,"Census Tract 219.02, Alamance County, North Carolina",37001,Alamance,Alamance County,412,0.09,-0.36080510927145876
37001022002,"Census Tract 220.02, Alamance County, North Carolina",37001,Alamance,Alamance County,494,0.12,0.1342775422293864
37097061202,"Census Tract 612.02, Iredell County, North Carolina",37097,Iredell,Iredell County,420,0.09,-0.36080510927145876
37035010102,"Census Tract 101.02, Catawba County, North Carolina",37035,Catawba,Catawba County,173,0.04,-1.1859428617728671
37157041002,"Census Tract 410.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,432,0.08,-0.5258326597717404
37157041400,"Census Tract 414, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,461,0.17,0.9594152947307952
37157041500,"Census Tract 415, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,537,0.08,-0.5258326597717404
37025042601,"Census Tract 426.01, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,117,0.02,-1.5159979627734306
37025042604,"Census Tract 426.04, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,242,0.05,-1.0209153112725855
37027030200,"Census Tract 302, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,692,0.14,0.4643326432299501
37027030300,"Census Tract 303, Caldwell County, North Carolina",37027,Caldwell,Caldwell County,657,0.16,0.7943877442305134
37049961302,"Census Tract 9613.02, Craven County, North Carolina",37049,Craven,Craven County,567,0.11,-0.03075000827089525
37051000500,"Census Tract 5, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,365,0.16,0.7943877442305134
37007920500,"Census Tract 9205, Anson County, North Carolina",37007,Anson,Anson County,783,0.14,0.4643326432299501
37021000900,"Census Tract 9, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,435,0.15,0.6293601937302316
37021001100,"Census Tract 11, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,626,0.13,0.29930509272966827
37021001300,"Census Tract 13, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,502,0.12,0.1342775422293864
37021001600,"Census Tract 16, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,518,0.08,-0.5258326597717404
37139960701,"Census Tract 9607.01, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,692,0.12,0.1342775422293864
37157041602,"Census Tract 416.02, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,437,0.09,-0.36080510927145876
37101041501,"Census Tract 415.01, Johnston County, North Carolina",37101,Johnston,Johnston County,379,0.05,-1.0209153112725855
37031970701,"Census Tract 9707.01, Carteret County, North Carolina",37031,Carteret,Carteret County,180,0.16,0.7943877442305134
37111970700,"Census Tract 9707, McDowell County, North Carolina",37111,McDowell,McDowell County,528,0.11,-0.03075000827089525
37111970901,"Census Tract 9709.01, McDowell County, North Carolina",37111,McDowell,McDowell County,746,0.12,0.1342775422293864
37031970103,"Census Tract 9701.03, Carteret County, North Carolina",37031,Carteret,Carteret County,487,0.19,1.2894703957313585
37031970301,"Census Tract 9703.01, Carteret County, North Carolina",37031,Carteret,Carteret County,513,0.11,-0.03075000827089525
37031970402,"Census Tract 9704.02, Carteret County, North Carolina",37031,Carteret,Carteret County,150,0.1,-0.1957775587711769
37031970403,"Census Tract 9704.03, Carteret County, North Carolina",37031,Carteret,Carteret County,41,0.04,-1.1859428617728671
37031970601,"Census Tract 9706.01, Carteret County, North Carolina",37031,Carteret,Carteret County,259,0.17,0.9594152947307952
37031970605,"Census Tract 9706.05, Carteret County, North Carolina",37031,Carteret,Carteret County,151,0.11,-0.03075000827089525
37113970502,"Census Tract 9705.02, Macon County, North Carolina",37113,Macon,Macon County,367,0.16,0.7943877442305134
37003040500,"Census Tract 405, Alexander County, North Carolina",37003,Alexander,Alexander County,1187,0.16,0.7943877442305134
37119005618,"Census Tract 56.18, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,645,0.19,1.2894703957313585
37045950800,"Census Tract 9508, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,591,0.13,0.29930509272966827
37077970701,"Census Tract 9707.01, Granville County, North Carolina",37077,Granville,Granville County,493,0.09,-0.36080510927145876
37097061205,"Census Tract 612.05, Iredell County, North Carolina",37097,Iredell,Iredell County,118,0.03,-1.350970412273149
37097061302,"Census Tract 613.02, Iredell County, North Carolina",37097,Iredell,Iredell County,557,0.12,0.1342775422293864
37159051303,"Census Tract 513.03, Rowan County, North Carolina",37159,Rowan,Rowan County,1134,0.18,1.1244428452310766
37159051501,"Census Tract 515.01, Rowan County, North Carolina",37159,Rowan,Rowan County,622,0.18,1.1244428452310766
37161961102,"Census Tract 9611.02, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,260,0.08,-0.5258326597717404
37021002301,"Census Tract 23.01, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,333,0.05,-1.0209153112725855
37119005306,"Census Tract 53.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,648,0.3,3.104773451234457
37119004305,"Census Tract 43.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1510,0.23,1.9495805977324856
37119005000,"Census Tract 50, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,200,0.1,-0.1957775587711769
37119005200,"Census Tract 52, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,435,0.22,1.7845530472322035
37119005301,"Census Tract 53.01, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1214,0.3,3.104773451234457
37021002402,"Census Tract 24.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,349,0.07,-0.690860210272022
37021002505,"Census Tract 25.05, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,376,0.07,-0.690860210272022
37025041302,"Census Tract 413.02, Cabarrus County, North Carolina",37025,Cabarrus,Cabarrus County,209,0.02,-1.5159979627734306
37119005514,"Census Tract 55.14, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,611,0.09,-0.36080510927145876
37119005709,"Census Tract 57.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,243,0.06,-0.8558877607723039
37119005712,"Census Tract 57.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,404,0.1,-0.1957775587711769
37119005714,"Census Tract 57.14, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,308,0.06,-0.8558877607723039
37119005812,"Census Tract 58.12, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,665,0.09,-0.36080510927145876
37019020509,"Census Tract 205.09, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,486,0.1,-0.1957775587711769
37019020512,"Census Tract 205.12, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,15,0.02,-1.5159979627734306
