tract_geoid,tract_name,county_geoid,county_name,county_full_name,white_alone_total,white_alone_pct,white_alone_score
37067002904,"Census Tract 29.04, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,2054,0.96,-1.1349422184666307
37067003308,"Census Tract 33.08, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,6758,0.81,-0.5210441973886974
37183054114,"Census Tract 541.14, Wake County, North Carolina",37183,Wake,Wake County,3242,0.54,0.5839722405515831
37133002400,"Census Tract 24, Onslow County, North Carolina",37133,Onslow,Onslow County,5144,0.67,0.05192728895070734
37183054402,"Census Tract 544.02, Wake County, North Carolina",37183,Wake,Wake County,4119,0.67,0.05192728895070734
37189920601,"Census Tract 9206.01, Watauga County, North Carolina",37189,Watauga,Watauga County,5715,0.95,-1.0940156837281019
37191000200,"Census Tract 2, Wayne County, North Carolina",37191,Wayne,Wayne County,2385,0.73,-0.19363191948046587
37119003805,"Census Tract 38.05, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,989,0.35,1.3615764005836326
37157041001,"Census Tract 410.01, Rockingham County, North Carolina",37157,Rockingham,Rockingham County,4937,0.81,-0.5210441973886974
37193960100,"Census Tract 9601, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,6729,0.93,-1.0121626142510443
37001021300,"Census Tract 213, Alamance County, North Carolina",37001,Alamance,Alamance County,3947,0.64,0.17470689316629417
37001021901,"Census Tract 219.01, Alamance County, North Carolina",37001,Alamance,Alamance County,4045,0.89,-0.8484564752969286
37159051002,"Census Tract 510.02, Rowan County, North Carolina",37159,Rowan,Rowan County,5122,0.93,-1.0121626142510443
37161960500,"Census Tract 9605, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,6365,0.89,-0.8484564752969286
37163970600,"Census Tract 9706, Sampson County, North Carolina",37163,Sampson,Sampson County,2140,0.5,0.7476783795056989
37197050101,"Census Tract 501.01, Yadkin County, North Carolina",37197,Yadkin,Yadkin County,5761,0.94,-1.0530891489895728
37051003700,"Census Tract 37, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,5140,0.7,-0.07085231526487905
37007920300,"Census Tract 9203, Anson County, North Carolina",37007,Anson,Anson County,4741,0.63,0.21563342790482312
37163970100,"Census Tract 9701, Sampson County, North Carolina",37163,Sampson,Sampson County,4720,0.66,0.09285382368923628
37175960401,"Census Tract 9604.01, Transylvania County, North Carolina",37175,Transylvania,Transylvania County,3963,0.96,-1.1349422184666307
37193961002,"Census Tract 9610.02, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,4829,0.88,-0.8075299405583997
37021003002,"Census Tract 30.02, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,6327,0.94,-1.0530891489895728
37021002603,"Census Tract 26.03, Buncombe County, North Carolina",37021,Buncombe,Buncombe County,3683,0.94,-1.0530891489895728
37119002702,"Census Tract 27.02, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,5721,0.96,-1.1349422184666307
37183052102,"Census Tract 521.02, Wake County, North Carolina",37183,Wake,Wake County,1074,0.15,2.1801070953542108
37119002002,"Census Tract 20.02, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,5005,0.8,-0.4801176626501685
37119003203,"Census Tract 32.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1990,0.78,-0.39826459317311064
37119003902,"Census Tract 39.02, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,349,0.07,2.507519373262442
37119004800,"Census Tract 48, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,197,0.06,2.5484459080009714
37141920203,"Census Tract 9202.03, Pender County, North Carolina",37141,Pender,Pender County,4338,0.85,-0.6847503363428128
37151030700,"Census Tract 307, Randolph County, North Carolina",37151,Randolph,Randolph County,5815,0.98,-1.2167952879436885
37183053207,"Census Tract 532.07, Wake County, North Carolina",37183,Wake,Wake County,9001,0.87,-0.7666034058198706
37183052706,"Census Tract 527.06, Wake County, North Carolina",37183,Wake,Wake County,1958,0.39,1.197870261629517
37183052902,"Census Tract 529.02, Wake County, North Carolina",37183,Wake,Wake County,4699,0.78,-0.39826459317311064
37119005715,"Census Tract 57.15, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2129,0.83,-0.6028972668657548
37183053105,"Census Tract 531.05, Wake County, North Carolina",37183,Wake,Wake County,3507,0.88,-0.8075299405583997
37183053418,"Census Tract 534.18, Wake County, North Carolina",37183,Wake,Wake County,5505,0.78,-0.39826459317311064
37183053602,"Census Tract 536.02, Wake County, North Carolina",37183,Wake,Wake County,2474,0.39,1.197870261629517
37085071401,"Census Tract 714.01, Harnett County, North Carolina",37085,Harnett,Harnett County,2976,0.65,0.13378035842776523
37089930502,"Census Tract 9305.02, Henderson County, North Carolina",37089,Henderson,Henderson County,4419,0.92,-0.9712360795125154
37093970300,"Census Tract 9703, Hoke County, North Carolina",37093,Hoke,Hoke County,1410,0.27,1.6889886784918637
37097060701,"Census Tract 607.01, Iredell County, North Carolina",37097,Iredell,Iredell County,2212,0.77,-0.35733805843458166
37097061104,"Census Tract 611.04, Iredell County, North Carolina",37097,Iredell,Iredell County,2138,0.92,-0.9712360795125154
37031970502,"Census Tract 9705.02, Carteret County, North Carolina",37031,Carteret,Carteret County,2027,0.91,-0.9303095447739864
37161960800,"Census Tract 9608, Rutherford County, North Carolina",37161,Rutherford,Rutherford County,3067,0.7,-0.07085231526487905
37195000802,"Census Tract 8.02, Wilson County, North Carolina",37195,Wilson,Wilson County,854,0.21,1.9345478869230375
37119006303,"Census Tract 63.03, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,4846,0.84,-0.6438238016042839
37129010300,"Census Tract 103, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,2715,0.46,0.9113845184598145
37129011800,"Census Tract 118, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,2483,0.98,-1.2167952879436885
37081015401,"Census Tract 154.01, Guilford County, North Carolina",37081,Guilford,Guilford County,3336,0.56,0.5021191710745253
37165010300,"Census Tract 103, Scotland County, North Carolina",37165,Scotland,Scotland County,1421,0.32,1.4843560047992193
37135011205,"Census Tract 112.05, Orange County, North Carolina",37135,Orange,Orange County,4374,0.54,0.5839722405515831
37139960400,"Census Tract 9604, Pasquotank County, North Carolina",37139,Pasquotank,Pasquotank County,1867,0.44,0.9932375879368724
37145920602,"Census Tract 9206.02, Person County, North Carolina",37145,Person,Person County,3487,0.75,-0.27548498895752377
37147000701,"Census Tract 7.01, Pitt County, North Carolina",37147,Pitt,Pitt County,708,0.19,2.016400956400095
37125950100,"Census Tract 9501, Moore County, North Carolina",37125,Moore,Moore County,2771,0.88,-0.8075299405583997
37129011607,"Census Tract 116.07, New Hanover County, North Carolina",37129,New Hanover,New Hanover County,10186,0.8,-0.4801176626501685
37171930502,"Census Tract 9305.02, Surry County, North Carolina",37171,Surry,Surry County,3067,0.91,-0.9303095447739864
37123960401,"Census Tract 9604.01, Montgomery County, North Carolina",37123,Montgomery,Montgomery County,820,0.39,1.197870261629517
37125950601,"Census Tract 9506.01, Moore County, North Carolina",37125,Moore,Moore County,3612,0.96,-1.1349422184666307
37001021205,"Census Tract 212.05, Alamance County, North Carolina",37001,Alamance,Alamance County,4187,0.68,0.011000754212178393
37019020204,"Census Tract 202.04, Brunswick County, North Carolina",37019,Brunswick,Brunswick County,5210,0.8,-0.4801176626501685
37037020701,"Census Tract 207.01, Chatham County, North Carolina",37037,Chatham,Chatham County,6258,0.91,-0.9303095447739864
37045950601,"Census Tract 9506.01, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,3262,0.92,-0.9712360795125154
37183053715,"Census Tract 537.15, Wake County, North Carolina",37183,Wake,Wake County,3020,0.85,-0.6847503363428128
37051000701,"Census Tract 7.01, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,4133,0.77,-0.35733805843458166
37051001902,"Census Tract 19.02, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2208,0.49,0.788604914244228
37051002503,"Census Tract 25.03, Cumberland County, North Carolina",37051,Cumberland,Cumberland County,2502,0.55,0.5430457058130542
37045951501,"Census Tract 9515.01, Cleveland County, North Carolina",37045,Cleveland,Cleveland County,5322,0.93,-1.0121626142510443
37119006109,"Census Tract 61.09, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,574,0.13,2.2619601648312684
37057060202,"Census Tract 602.02, Davidson County, North Carolina",37057,Davidson,Davidson County,2178,0.9,-0.8893830100354575
37067003315,"Census Tract 33.15, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,3236,0.91,-0.9303095447739864
37105030701,"Census Tract 307.01, Lee County, North Carolina",37105,Lee,Lee County,3542,0.71,-0.111778850003408
37119004200,"Census Tract 42, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,615,0.19,2.016400956400095
37119005614,"Census Tract 56.14, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1953,0.25,1.7708417479689218
37119006304,"Census Tract 63.04, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,5821,0.81,-0.5210441973886974
37117970200,"Census Tract 9702, Martin County, North Carolina",37117,Martin,Martin County,2014,0.52,0.6658253100286411
37109070400,"Census Tract 704, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,5156,0.91,-0.9303095447739864
37109071202,"Census Tract 712.02, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,3281,0.96,-1.1349422184666307
37035011503,"Census Tract 115.03, Catawba County, North Carolina",37035,Catawba,Catawba County,3473,0.94,-1.0530891489895728
37049960800,"Census Tract 9608, Craven County, North Carolina",37049,Craven,Craven County,605,0.25,1.7708417479689218
37119005404,"Census Tract 54.04, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,735,0.16,2.139180560615682
37119005619,"Census Tract 56.19, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1636,0.35,1.3615764005836326
37119005717,"Census Tract 57.17, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,3355,0.5,0.7476783795056989
37009970500,"Census Tract 9705, Ashe County, North Carolina",37009,Ashe,Ashe County,5489,0.91,-0.9303095447739864
37087921200,"Census Tract 9212, Haywood County, North Carolina",37087,Haywood,Haywood County,5027,0.92,-0.9712360795125154
37171931002,"Census Tract 9310.02, Surry County, North Carolina",37171,Surry,Surry County,4319,0.86,-0.7256768710813417
37167930700,"Census Tract 9307, Stanly County, North Carolina",37167,Stanly,Stanly County,5226,0.99,-1.2577218226822175
37169070400,"Census Tract 704, Stokes County, North Carolina",37169,Stokes,Stokes County,5398,0.98,-1.2167952879436885
37147001303,"Census Tract 13.03, Pitt County, North Carolina",37147,Pitt,Pitt County,5769,0.72,-0.15270538474193693
37149920104,"Census Tract 9201.04, Polk County, North Carolina",37149,Polk,Polk County,3124,0.93,-1.0121626142510443
37061090200,"Census Tract 902, Duplin County, North Carolina",37061,Duplin,Duplin County,2967,0.66,0.09285382368923628
37023020302,"Census Tract 203.02, Burke County, North Carolina",37023,Burke,Burke County,6333,0.88,-0.8075299405583997
37141920103,"Census Tract 9201.03, Pender County, North Carolina",37141,Pender,Pender County,5197,0.93,-1.0121626142510443
37119005906,"Census Tract 59.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2863,0.58,0.42026610159746786
37119006106,"Census Tract 61.06, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2536,0.49,0.788604914244228
37119005839,"Census Tract 58.39, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2275,0.81,-0.5210441973886974
37093980100,"Census Tract 9801, Hoke County, North Carolina",37093,Hoke,Hoke County,0,0,2.794005116432144
37067003500,"Census Tract 35, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,3736,0.51,0.70675184476717
37067004014,"Census Tract 40.14, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,2612,0.93,-1.0121626142510443
37107010900,"Census Tract 109, Lenoir County, North Carolina",37107,Lenoir,Lenoir County,1653,0.52,0.6658253100286411
37109070100,"Census Tract 701, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,4014,0.75,-0.27548498895752377
37109071101,"Census Tract 711.01, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,5310,0.92,-0.9712360795125154
37119005523,"Census Tract 55.23, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2042,0.36,1.3206498658451038
37183054015,"Census Tract 540.15, Wake County, North Carolina",37183,Wake,Wake County,1769,0.46,0.9113845184598145
37183054113,"Census Tract 541.13, Wake County, North Carolina",37183,Wake,Wake County,1445,0.4,1.156943726890988
37191000901,"Census Tract 9.01, Wayne County, North Carolina",37191,Wayne,Wayne County,3154,0.63,0.21563342790482312
37081012510,"Census Tract 125.10, Guilford County, North Carolina",37081,Guilford,Guilford County,2556,0.83,-0.6028972668657548
37081016103,"Census Tract 161.03, Guilford County, North Carolina",37081,Guilford,Guilford County,3205,0.6,0.33841303212040996
37081017000,"Census Tract 170, Guilford County, North Carolina",37081,Guilford,Guilford County,4106,0.94,-1.0530891489895728
37085070402,"Census Tract 704.02, Harnett County, North Carolina",37085,Harnett,Harnett County,5036,0.72,-0.15270538474193693
37097060300,"Census Tract 603, Iredell County, North Carolina",37097,Iredell,Iredell County,999,0.43,1.0341641226754013
37153970700,"Census Tract 9707, Richmond County, North Carolina",37153,Richmond,Richmond County,2082,0.71,-0.111778850003408
37119005611,"Census Tract 56.11, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,885,0.3,1.566209074276277
37193960500,"Census Tract 9605, Wilkes County, North Carolina",37193,Wilkes,Wilkes County,2309,0.68,0.011000754212178393
37199960200,"Census Tract 9602, Yancey County, North Carolina",37199,Yancey,Yancey County,4354,0.96,-1.1349422184666307
37119001507,"Census Tract 15.07, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,1369,0.28,1.648062143753335
37119003108,"Census Tract 31.08, Mecklenburg County, North Carolina",37119,Mecklenburg,Mecklenburg County,2313,0.61,0.297486497381881
37159051400,"Census Tract 514, Rowan County, North Carolina",37159,Rowan,Rowan County,6081,0.78,-0.39826459317311064
37109071002,"Census Tract 710.02, Lincoln County, North Carolina",37109,Lincoln,Lincoln County,2368,0.89,-0.8484564752969286
37067002807,"Census Tract 28.07, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,3919,0.72,-0.15270538474193693
37067004005,"Census Tract 40.05, Forsyth County, North Carolina",37067,Forsyth,Forsyth County,4427,0.89,-0.8484564752969286
37071033202,"Census Tract 332.02, Gaston County, North Carolina",37071,Gaston,Gaston County,1798,0.82,-0.5619707321272259
37081016003,"Census Tract 160.03, Guilford County, North Carolina",37081,Guilford,Guilford County,3910,0.8,-0.4801176626501685
