Month Year,Area Type (table sort),Area,Claim Type,Attribute Category,Attribute,Value
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Claimants,Total Claimants,3467
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,COVID,COVID-19 Claimants,1645
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Gender,Other,10
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Gender,Male,1555
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Gender,Female,1902
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Race,Race Unknown,326
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Race,Other Race,333
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Race,White,860
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Race,Black,1948
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,279
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Hispanic Origin,Not Hispanic,2835
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Hispanic Origin,Hispanic,353
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Age,65+,106
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Age,60 to 64,133
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Age,55 to 59,174
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Age,45 to 54,445
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Age,35 to 44,681
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Age,25 to 34,1202
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Age,Less than 25,726
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Industry,Unclassified / Unknown,958
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Industry,"Trade, Transportation, & Utilities",536
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Industry,Public Administration,70
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Industry,Professional & Business Services,464
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Industry,Other Services,54
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Industry,Natural Resources & Mining,9
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Industry,Manufacturing,338
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Industry,Leisure & Hospitality,461
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Industry,Information,31
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Industry,Financial Activities,43
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Industry,Educational  & Health Services,425
Aug-20,Workforce Development Board,Cumberland County WDB,Initial Claims,Industry,Construction,79
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Claimants,Total Claimants,1134
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,COVID,COVID-19 Claimants,580
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Gender,Other,0
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Gender,Male,584
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Gender,Female,550
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Race,Race Unknown,64
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Race,Other Race,61
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Race,White,763
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Race,Black,246
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Hispanic Origin,Hispanic Origin Unknown,61
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Hispanic Origin,Not Hispanic,1009
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Hispanic Origin,Hispanic,64
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Age,65+,54
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Age,60 to 64,49
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Age,55 to 59,88
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Age,45 to 54,181
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Age,35 to 44,243
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Age,25 to 34,352
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Age,Less than 25,167
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Industry,Unclassified / Unknown,250
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Industry,"Trade, Transportation, & Utilities",174
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Industry,Public Administration,11
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Industry,Professional & Business Services,138
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Industry,Other Services,24
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Industry,Natural Resources & Mining,12
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Industry,Manufacturing,245
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Industry,Leisure & Hospitality,106
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Industry,Information,5
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Industry,Financial Activities,12
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Industry,Educational  & Health Services,110
Aug-20,Workforce Development Board,"DavidsonWorks, Inc WDB",Initial Claims,Industry,Construction,47
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Claimants,Total Claimants,2340
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,COVID,COVID-19 Claimants,1173
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Gender,Other,12
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Gender,Male,1149
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Gender,Female,1179
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Race,Race Unknown,226
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Race,Other Race,159
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Race,White,564
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Race,Black,1391
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,185
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Hispanic Origin,Not Hispanic,1977
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Hispanic Origin,Hispanic,178
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Age,65+,97
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Age,60 to 64,106
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Age,55 to 59,137
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Age,45 to 54,302
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Age,35 to 44,475
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Age,25 to 34,770
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Age,Less than 25,453
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Industry,Unclassified / Unknown,461
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Industry,"Trade, Transportation, & Utilities",421
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Industry,Public Administration,
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Industry,Professional & Business Services,375
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Industry,Other Services,83
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Industry,Natural Resources & Mining,
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Industry,Manufacturing,61
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Industry,Leisure & Hospitality,403
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Industry,Information,24
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Industry,Financial Activities,49
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Industry,Educational  & Health Services,373
Aug-20,Workforce Development Board,Durham WDB,Initial Claims,Industry,Construction,64
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Claimants,Total Claimants,4008
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,COVID,COVID-19 Claimants,1838
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Gender,Other,
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Gender,Male,
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Gender,Female,2181
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Race,Race Unknown,266
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Race,Other Race,231
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Race,White,1862
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Race,Black,1649
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,273
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Hispanic Origin,Not Hispanic,3469
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Hispanic Origin,Hispanic,266
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Age,65+,194
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Age,60 to 64,171
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Age,55 to 59,261
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Age,45 to 54,582
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Age,35 to 44,855
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Age,25 to 34,1254
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Age,Less than 25,691
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Industry,Unclassified / Unknown,1038
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Industry,"Trade, Transportation, & Utilities",558
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Industry,Public Administration,65
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Industry,Professional & Business Services,422
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Industry,Other Services,78
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Industry,Natural Resources & Mining,29
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Industry,Manufacturing,542
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Industry,Leisure & Hospitality,486
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Industry,Information,12
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Industry,Financial Activities,64
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Industry,Educational  & Health Services,576
Aug-20,Workforce Development Board,Eastern Carolina WDB,Initial Claims,Industry,Construction,139
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Claimants,Total Claimants,1970
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,COVID,COVID-19 Claimants,1012
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Gender,Other,
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Gender,Male,
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Gender,Female,998
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Race,Race Unknown,137
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Race,Other Race,85
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Race,White,1124
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Race,Black,624
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,142
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Hispanic Origin,Not Hispanic,1708
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Hispanic Origin,Hispanic,120
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Age,65+,86
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Age,60 to 64,105
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Age,55 to 59,149
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Age,45 to 54,359
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Age,35 to 44,378
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Age,25 to 34,558
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Age,Less than 25,335
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Industry,Unclassified / Unknown,444
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Industry,"Trade, Transportation, & Utilities",396
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Industry,Public Administration,14
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Industry,Professional & Business Services,255
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Industry,Other Services,48
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Industry,Natural Resources & Mining,0
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Industry,Manufacturing,305
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Industry,Leisure & Hospitality,213
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Industry,Information,13
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Industry,Financial Activities,28
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Industry,Educational  & Health Services,169
Aug-20,Workforce Development Board,Gaston County WDB,Initial Claims,Industry,Construction,86
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Claimants,Total Claimants,5027
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,COVID,COVID-19 Claimants,2643
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Gender,Other,20
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Gender,Male,2346
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Gender,Female,2661
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Race,Race Unknown,403
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Race,Other Race,388
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Race,White,1545
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Race,Black,2691
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Hispanic Origin,Hispanic Origin Unknown,359
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Hispanic Origin,Not Hispanic,4378
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Hispanic Origin,Hispanic,290
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Age,65+,224
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Age,60 to 64,240
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Age,55 to 59,318
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Age,45 to 54,784
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Age,35 to 44,968
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Age,25 to 34,1517
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Age,Less than 25,976
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Industry,Unclassified / Unknown,1042
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Industry,"Trade, Transportation, & Utilities",941
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Industry,Public Administration,
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Industry,Professional & Business Services,854
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Industry,Other Services,101
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Industry,Natural Resources & Mining,
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Industry,Manufacturing,464
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Industry,Leisure & Hospitality,659
Aug-20,Workforce Development Board,Guilford County WDB,Initial Claims,Industry,Information,51
