Month Year,Area Type (table sort),Area,Claim Type,Attribute Category,Attribute,Value
Aug-20,County,Watauga,Continued Claims,Age,45 to 54,79
Aug-20,County,Watauga,Continued Claims,Age,35 to 44,98
Aug-20,County,Watauga,Continued Claims,Age,25 to 34,151
Aug-20,County,Watauga,Continued Claims,Age,Less than 25,114
Aug-20,County,Watauga,Continued Claims,Industry,Unclassified / Unknown,81
Aug-20,County,Watauga,Continued Claims,Industry,"Trade, Transportation, & Utilities",103
Aug-20,County,Watauga,Continued Claims,Industry,Public Administration,
Aug-20,County,Watauga,Continued Claims,Industry,Professional & Business Services,29
Aug-20,County,Watauga,Continued Claims,Industry,Other Services,7
Aug-20,County,Watauga,Continued Claims,Industry,Natural Resources & Mining,0
Aug-20,County,Watauga,Continued Claims,Industry,Manufacturing,31
Aug-20,County,Watauga,Continued Claims,Industry,Leisure & Hospitality,153
Aug-20,County,Watauga,Continued Claims,Industry,Information,
Aug-20,County,Watauga,Continued Claims,Industry,Financial Activities,21
Aug-20,County,Watauga,Continued Claims,Industry,Educational  & Health Services,103
Aug-20,County,Watauga,Continued Claims,Industry,Construction,14
Aug-20,County,Wayne,Continued Claims,Claims,Total Cont. Weeks Claimed,6823
Aug-20,County,Wayne,Continued Claims,Claimants,Total Claimants,2319
Aug-20,County,Wayne,Continued Claims,COVID,COVID-19 Claimants,1295
Aug-20,County,Wayne,Continued Claims,Gender,Other,
Aug-20,County,Wayne,Continued Claims,Gender,Male,
Aug-20,County,Wayne,Continued Claims,Gender,Female,1314
Aug-20,County,Wayne,Continued Claims,Race,Race Unknown,145
Aug-20,County,Wayne,Continued Claims,Race,Other Race,111
Aug-20,County,Wayne,Continued Claims,Race,White,734
Aug-20,County,Wayne,Continued Claims,Race,Black,1329
Aug-20,County,Wayne,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,130
Aug-20,County,Wayne,Continued Claims,Hispanic Origin,Not Hispanic,2064
Aug-20,County,Wayne,Continued Claims,Hispanic Origin,Hispanic,125
Aug-20,County,Wayne,Continued Claims,Age,65+,109
Aug-20,County,Wayne,Continued Claims,Age,60 to 64,111
Aug-20,County,Wayne,Continued Claims,Age,55 to 59,154
Aug-20,County,Wayne,Continued Claims,Age,45 to 54,361
Aug-20,County,Wayne,Continued Claims,Age,35 to 44,526
Aug-20,County,Wayne,Continued Claims,Age,25 to 34,728
Aug-20,County,Wayne,Continued Claims,Age,Less than 25,330
Aug-20,County,Wayne,Continued Claims,Industry,Unclassified / Unknown,372
Aug-20,County,Wayne,Continued Claims,Industry,"Trade, Transportation, & Utilities",348
Aug-20,County,Wayne,Continued Claims,Industry,Public Administration,34
Aug-20,County,Wayne,Continued Claims,Industry,Professional & Business Services,235
Aug-20,County,Wayne,Continued Claims,Industry,Other Services,67
Aug-20,County,Wayne,Continued Claims,Industry,Natural Resources & Mining,15
Aug-20,County,Wayne,Continued Claims,Industry,Manufacturing,458
Aug-20,County,Wayne,Continued Claims,Industry,Leisure & Hospitality,292
Aug-20,County,Wayne,Continued Claims,Industry,Information,8
Aug-20,County,Wayne,Continued Claims,Industry,Financial Activities,25
Aug-20,County,Wayne,Continued Claims,Industry,Educational  & Health Services,404
Aug-20,County,Wayne,Continued Claims,Industry,Construction,65
Aug-20,County,Wilkes,Continued Claims,Claims,Total Cont. Weeks Claimed,2771
Aug-20,County,Wilkes,Continued Claims,Claimants,Total Claimants,1047
Aug-20,County,Wilkes,Continued Claims,COVID,COVID-19 Claimants,627
Aug-20,County,Wilkes,Continued Claims,Gender,Other,
Aug-20,County,Wilkes,Continued Claims,Gender,Male,
Aug-20,County,Wilkes,Continued Claims,Gender,Female,547
Aug-20,County,Wilkes,Continued Claims,Race,Race Unknown,36
Aug-20,County,Wilkes,Continued Claims,Race,Other Race,42
Aug-20,County,Wilkes,Continued Claims,Race,White,875
Aug-20,County,Wilkes,Continued Claims,Race,Black,94
Aug-20,County,Wilkes,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,61
Aug-20,County,Wilkes,Continued Claims,Hispanic Origin,Not Hispanic,947
Aug-20,County,Wilkes,Continued Claims,Hispanic Origin,Hispanic,39
Aug-20,County,Wilkes,Continued Claims,Age,65+,49
Aug-20,County,Wilkes,Continued Claims,Age,60 to 64,65
Aug-20,County,Wilkes,Continued Claims,Age,55 to 59,86
Aug-20,County,Wilkes,Continued Claims,Age,45 to 54,200
Aug-20,County,Wilkes,Continued Claims,Age,35 to 44,225
Aug-20,County,Wilkes,Continued Claims,Age,25 to 34,289
Aug-20,County,Wilkes,Continued Claims,Age,Less than 25,133
Aug-20,County,Wilkes,Continued Claims,Industry,Unclassified / Unknown,162
Aug-20,County,Wilkes,Continued Claims,Industry,"Trade, Transportation, & Utilities",150
Aug-20,County,Wilkes,Continued Claims,Industry,Public Administration,10
Aug-20,County,Wilkes,Continued Claims,Industry,Professional & Business Services,130
Aug-20,County,Wilkes,Continued Claims,Industry,Other Services,12
Aug-20,County,Wilkes,Continued Claims,Industry,Natural Resources & Mining,
Aug-20,County,Wilkes,Continued Claims,Industry,Manufacturing,285
Aug-20,County,Wilkes,Continued Claims,Industry,Leisure & Hospitality,101
Aug-20,County,Wilkes,Continued Claims,Industry,Information,
Aug-20,County,Wilkes,Continued Claims,Industry,Financial Activities,11
Aug-20,County,Wilkes,Continued Claims,Industry,Educational  & Health Services,151
Aug-20,County,Wilkes,Continued Claims,Industry,Construction,30
Aug-20,County,Wilson,Continued Claims,Claims,Total Cont. Weeks Claimed,5816
Aug-20,County,Wilson,Continued Claims,Claimants,Total Claimants,1969
Aug-20,County,Wilson,Continued Claims,COVID,COVID-19 Claimants,1111
Aug-20,County,Wilson,Continued Claims,Gender,Other,
Aug-20,County,Wilson,Continued Claims,Gender,Male,
Aug-20,County,Wilson,Continued Claims,Gender,Female,1122
Aug-20,County,Wilson,Continued Claims,Race,Race Unknown,98
Aug-20,County,Wilson,Continued Claims,Race,Other Race,74
Aug-20,County,Wilson,Continued Claims,Race,White,433
Aug-20,County,Wilson,Continued Claims,Race,Black,1364
Aug-20,County,Wilson,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,99
Aug-20,County,Wilson,Continued Claims,Hispanic Origin,Not Hispanic,1801
Aug-20,County,Wilson,Continued Claims,Hispanic Origin,Hispanic,69
Aug-20,County,Wilson,Continued Claims,Age,65+,125
Aug-20,County,Wilson,Continued Claims,Age,60 to 64,111
Aug-20,County,Wilson,Continued Claims,Age,55 to 59,147
Aug-20,County,Wilson,Continued Claims,Age,45 to 54,306
Aug-20,County,Wilson,Continued Claims,Age,35 to 44,412
Aug-20,County,Wilson,Continued Claims,Age,25 to 34,577
Aug-20,County,Wilson,Continued Claims,Age,Less than 25,291
Aug-20,County,Wilson,Continued Claims,Industry,Unclassified / Unknown,250
Aug-20,County,Wilson,Continued Claims,Industry,"Trade, Transportation, & Utilities",309
Aug-20,County,Wilson,Continued Claims,Industry,Public Administration,25
Aug-20,County,Wilson,Continued Claims,Industry,Professional & Business Services,297
Aug-20,County,Wilson,Continued Claims,Industry,Other Services,27
Aug-20,County,Wilson,Continued Claims,Industry,Natural Resources & Mining,9
Aug-20,County,Wilson,Continued Claims,Industry,Manufacturing,379
Aug-20,County,Wilson,Continued Claims,Industry,Leisure & Hospitality,248
Aug-20,County,Wilson,Continued Claims,Industry,Information,9
Aug-20,County,Wilson,Continued Claims,Industry,Financial Activities,30
Aug-20,County,Wilson,Continued Claims,Industry,Educational  & Health Services,320
Aug-20,County,Wilson,Continued Claims,Industry,Construction,70
Aug-20,County,Yadkin,Continued Claims,Claims,Total Cont. Weeks Claimed,1589
Aug-20,County,Yadkin,Continued Claims,Claimants,Total Claimants,645
Aug-20,County,Yadkin,Continued Claims,COVID,COVID-19 Claimants,468
Aug-20,County,Yadkin,Continued Claims,Gender,Other,0
Aug-20,County,Yadkin,Continued Claims,Gender,Male,309
Aug-20,County,Yadkin,Continued Claims,Gender,Female,336
Aug-20,County,Yadkin,Continued Claims,Race,Race Unknown,49
Aug-20,County,Yadkin,Continued Claims,Race,Other Race,18
Aug-20,County,Yadkin,Continued Claims,Race,White,544
Aug-20,County,Yadkin,Continued Claims,Race,Black,34
Aug-20,County,Yadkin,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,
Aug-20,County,Yadkin,Continued Claims,Hispanic Origin,Not Hispanic,555
Aug-20,County,Yadkin,Continued Claims,Hispanic Origin,Hispanic,
Aug-20,County,Yadkin,Continued Claims,Age,65+,46
Aug-20,County,Yadkin,Continued Claims,Age,60 to 64,44
Aug-20,County,Yadkin,Continued Claims,Age,55 to 59,72
Aug-20,County,Yadkin,Continued Claims,Age,45 to 54,118
Aug-20,County,Yadkin,Continued Claims,Age,35 to 44,123
Aug-20,County,Yadkin,Continued Claims,Age,25 to 34,165
Aug-20,County,Yadkin,Continued Claims,Age,Less than 25,77
Aug-20,County,Yadkin,Continued Claims,Industry,Unclassified / Unknown,59
Aug-20,County,Yadkin,Continued Claims,Industry,"Trade, Transportation, & Utilities",110
Aug-20,County,Yadkin,Continued Claims,Industry,Public Administration,
Aug-20,County,Yadkin,Continued Claims,Industry,Professional & Business Services,93
Aug-20,County,Yadkin,Continued Claims,Industry,Other Services,16
Aug-20,County,Yadkin,Continued Claims,Industry,Natural Resources & Mining,
Aug-20,County,Yadkin,Continued Claims,Industry,Manufacturing,177
Aug-20,County,Yadkin,Continued Claims,Industry,Leisure & Hospitality,70
Aug-20,County,Yadkin,Continued Claims,Industry,Information,7
Aug-20,County,Yadkin,Continued Claims,Industry,Financial Activities,8
Aug-20,County,Yadkin,Continued Claims,Industry,Educational  & Health Services,75
Aug-20,County,Yadkin,Continued Claims,Industry,Construction,22
Aug-20,County,Yancey,Continued Claims,Claims,Total Cont. Weeks Claimed,577
Aug-20,County,Yancey,Continued Claims,Claimants,Total Claimants,240
Aug-20,County,Yancey,Continued Claims,COVID,COVID-19 Claimants,162
Aug-20,County,Yancey,Continued Claims,Gender,Other,
Aug-20,County,Yancey,Continued Claims,Gender,Male,132
Aug-20,County,Yancey,Continued Claims,Gender,Female,
Aug-20,County,Yancey,Continued Claims,Race,Race Unknown,
Aug-20,County,Yancey,Continued Claims,Race,Other Race,8
Aug-20,County,Yancey,Continued Claims,Race,White,225
Aug-20,County,Yancey,Continued Claims,Race,Black,
Aug-20,County,Yancey,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,
Aug-20,County,Yancey,Continued Claims,Hispanic Origin,Not Hispanic,219
Aug-20,County,Yancey,Continued Claims,Hispanic Origin,Hispanic,
Aug-20,County,Yancey,Continued Claims,Age,65+,25
Aug-20,County,Yancey,Continued Claims,Age,60 to 64,18
Aug-20,County,Yancey,Continued Claims,Age,55 to 59,28
Aug-20,County,Yancey,Continued Claims,Age,45 to 54,48
Aug-20,County,Yancey,Continued Claims,Age,35 to 44,44
Aug-20,County,Yancey,Continued Claims,Age,25 to 34,56
Aug-20,County,Yancey,Continued Claims,Age,Less than 25,21
Aug-20,County,Yancey,Continued Claims,Industry,Unclassified / Unknown,37
Aug-20,County,Yancey,Continued Claims,Industry,"Trade, Transportation, & Utilities",30
Aug-20,County,Yancey,Continued Claims,Industry,Public Administration,
Aug-20,County,Yancey,Continued Claims,Industry,Professional & Business Services,16
Aug-20,County,Yancey,Continued Claims,Industry,Other Services,17
Aug-20,County,Yancey,Continued Claims,Industry,Natural Resources & Mining,
Aug-20,County,Yancey,Continued Claims,Industry,Manufacturing,50
Aug-20,County,Yancey,Continued Claims,Industry,Leisure & Hospitality,26
Aug-20,County,Yancey,Continued Claims,Industry,Information,0
Aug-20,County,Yancey,Continued Claims,Industry,Financial Activities,7
Aug-20,County,Yancey,Continued Claims,Industry,Educational  & Health Services,44
Aug-20,County,Yancey,Continued Claims,Industry,Construction,8
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Claims,Total Cont. Weeks Claimed,22863
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Claimants,Total Claimants,8134
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,COVID,COVID-19 Claimants,5214
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Gender,Other,14
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Gender,Male,3608
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Gender,Female,4512
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Race,Race Unknown,413
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Race,Other Race,439
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Race,White,4992
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Race,Black,2290
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,619
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Hispanic Origin,Not Hispanic,7211
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Hispanic Origin,Hispanic,304
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Age,65+,582
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Age,60 to 64,584
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Age,55 to 59,705
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Age,45 to 54,1414
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Age,35 to 44,1648
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Age,25 to 34,2107
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Age,Less than 25,1094
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Unclassified / Unknown,1368
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,"Trade, Transportation, & Utilities",1307
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Public Administration,89
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Professional & Business Services,952
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Other Services,253
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Natural Resources & Mining,18
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Manufacturing,442
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Leisure & Hospitality,1584
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Information,108
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Financial Activities,183
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Educational  & Health Services,1376
Aug-20,Workforce Development Board,Cape Fear WDB,Continued Claims,Industry,Construction,471
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Claims,Total Cont. Weeks Claimed,71707
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Claimants,Total Claimants,25237
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,COVID,COVID-19 Claimants,16575
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Gender,Other,47
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Gender,Male,11584
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Gender,Female,13606
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Race,Race Unknown,2494
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Race,Other Race,2040
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Race,White,10742
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Race,Black,9961
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Hispanic Origin,Hispanic Origin Unknown,1861
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Hispanic Origin,Not Hispanic,21169
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Hispanic Origin,Hispanic,2207
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Age,65+,1327
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Age,60 to 64,1460
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Age,55 to 59,1863
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Age,45 to 54,4583
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Age,35 to 44,5198
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Age,25 to 34,7088
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Age,Less than 25,3718
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Unclassified / Unknown,3226
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,"Trade, Transportation, & Utilities",4541
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Public Administration,464
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Professional & Business Services,4408
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Other Services,839
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Natural Resources & Mining,31
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Manufacturing,1260
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Leisure & Hospitality,4699
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Information,456
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Financial Activities,669
Aug-20,Workforce Development Board,Capital Area WDB,Continued Claims,Industry,Educational  & Health Services,3648
